Netbios Name,Patched,Engineer,Asset Name,IP Addresses,Operating System Category,OS,Operating System Version,Operating System Lifecycle Stage,Time Zone,Last System Boot,Last Logged-In User
US00WDSSAPP01P,#N/A,#N/A,US00WDSSAPP01P,10.1.43.37,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T01:41:09Z,GLOBAL\b_harvey-a
UK2PVCSQL01,Phase 3,Jeff,uk2pvcsql01,"fe80:0:0:0:6527:8292:7b5:dac2,172.24.121.71",Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2023-01-07T08:05:35Z,OTAS
US00WINFAPP06P,Phase 4,TBA,US00WINFAPP06P,10.1.58.72,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:15:58Z,corp.ad.tullib.com\achampion-a
NJCPIASSQL01,#N/A,#N/A,NJCPIASSQL01,10.138.32.124,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25712 64-Bit,6.1,EOL/EOS,'-05:00,2022-06-11T09:44:40Z,na.ad.tullib.com\!IASAdmin
US01WBOSAPP03P,Phase 4,TBA,US01WBOSAPP03P,10.10.49.177,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2023-01-21T18:38:18Z,GLOBAL.ICAP.COM\bossrv
NJDSCJC1,#N/A,#N/A,NJDSCJC1,10.138.32.88,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-03-12T18:25:12Z,!tladmin
US01WDBAPPS1,Phase 4,TBA,US01WDBAPPS1,10.1.58.208,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:15:53Z,US.ICAP.COM\Prod_Admin
JCSWTXB1,#N/A,#N/A,JCSWTXB1.na.ad.tullib.com,10.137.76.10,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T09:50:12Z,!tladmin
US00WINFPBS01P,#N/A,#N/A,US00WINFPBS01P,"fe80:0:0:0:2473:fa4c:1815:e160,10.1.237.157",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25740 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:24Z,administrator
US01WBOSAPP04P,Phase 4,TBA,US01WBOSAPP04P,10.10.49.178,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2023-01-21T22:56:01Z,GLOBAL.ICAP.COM\gbl da 1
LDNPSPKSHD01,Phase 4,TBA,LDNPSPKSHD01.eur.ad.tullib.com,10.74.40.88,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T10:01:08Z,EUR.AD.TULLIB.COM\EUR DA 1
US00WDSSAPP08P,#N/A,#N/A,US00WDSSAPP08P,"fe80:0:0:0:b073:7cd4:4a37:b7f8,10.1.24.191",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24564 64-Bit,6.1,EOL/EOS,'-08:00,2022-02-26T15:24:42Z,ICAPROOT\usaadmin
LDNPICAPTPS02,Phase 4,TBA,LDNPICAPTPS02,10.74.48.248,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-10-29T05:59:57Z,EUR.AD.TULLIB.COM\LDNPICAPTPS02Admin
US00WIMDAPP02D,#N/A,#N/A,US00WIMDAPP02D,10.1.58.80,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T08:41:45Z,us\imdadmin
NJDSMBSQA1,#N/A,#N/A,NJDSMBSQA1,10.137.64.123,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T08:39:19Z,NA\egermina-a
USHSBES10,#N/A,#N/A,USHSBES10,"10.10.48.42,fe80:0:0:0:cd94:30ca:4595:2793",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-03-12T17:10:28Z,US.ICAP.COM\besadmin2010
HKGFS06,Phase 4,TBA,HKGFS06,10.236.38.11,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2023-01-07T23:36:27Z,APAC.AD.TULLIB.COM\bchlee_admin
NJTBST2APP01,#N/A,#N/A,NJTBST2APP01,10.137.32.130,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25924,6.1,EOL/EOS,'+03:00,2022-12-16T08:41:26Z,!tladmin
US01WIISAPP03P,#N/A,#N/A,US01WIISAPP03P,10.10.48.156,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-03-12T17:10:24Z,us\imdadmin
US00WDTCMAN01P,#N/A,#N/A,US00WDTCMAN01P,10.1.58.61,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25712 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:24Z,US\c_salvesen-a
SNGPPRBAPP15,Phase 4,TBA,SNGPPRBAPP15,10.203.32.158,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+08:00,2022-11-04T17:50:54Z,APAC\apac pms
US00WIISAPP02P,#N/A,#N/A,US00WIISAPP02P,10.1.58.52,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25796 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:05:23Z,us\imdadmin
NJLQDWEB01,#N/A,#N/A,NJLQDWEB01.na.ad.tullib.com,10.148.32.37,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-03-12T07:49:38Z,!tladmin
PAR2PINFAPP01P,Phase 4,TBA,PAR2PINFAPP01P.corp.ad.tullib.com,10.112.36.20,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2022-11-26T10:22:33Z,CORP\apatriciaanne-a
ASE1WS0001,Phase 3,Pat,ase1ws0001.corp.ad.tullib.com,10.24.2.10,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-07:00,2022-10-29T04:01:52Z,CORP\jmcruz-a
TOKPPRBAPP02,Phase 4,TBA,TOKPPRBAPP02,10.254.36.22,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+09:00,2022-10-28T17:24:16Z,APAC.AD.TULLIB.COM\pb5 jpy admin
AU0PVOMSI05,Phase 4,TBA,au0pvomsi05.lnholdings.com,10.242.32.157,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'+11:00,2022-11-05T01:56:22Z,LNHOLDINGS.COM\msrops
US00WLNESQL01P,#N/A,#N/A,US00WLNESQL01P,10.1.58.87,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25740 64-Bit,6.1,EOL/EOS,'-05:00,2022-02-26T09:50:09Z,Administrator
NJCPEGTGWY06,#N/A,#N/A,NJCPEGTGWY06.na.ad.tullib.com,10.148.32.38,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-27T17:12:24Z,!lqdsupport
LDN2WS9942,Phase 4,TBA,LDN2WS9942,10.91.75.134,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2022-10-29T12:11:38Z,Administrator
NJCPSMOCSS10,Phase 4,TBA,NJCPSMOCSS10,10.137.48.46,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:51Z,NJCPSMOCSS10\NAEBsysadmin
LDN1WS078N01,Phase 4,TBA,LDN1WS078N01.corp.ad.tullib.com,"169.254.1.222,10.90.81.8",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,UTC,2022-11-05T09:29:21Z,CORP\mofalsa-a
LDN1WS0417,Phase 3,Jeff,LDN1WS0417,10.90.80.201,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,UTC,2023-01-21T05:23:09Z,CORP\jmedalla-a
US00WDTCAPP01P,#N/A,#N/A,US00WDTCAPP01P,10.1.58.47,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25796 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:26Z,us\administrator
LDN1WS9798,Phase 4,TBA,LDN1WS9798,10.90.80.199,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2022-12-27T02:16:49Z,EMEALNESA
EC2AMAZ-C0V2FBV,#N/A,#N/A,EC2AMAZ-C0V2FBV,10.16.75.241,Windows / Server,Microsoft Windows Server 2016 Datacenter 1607 Build 14393.5501 64-Bit,1607,EOL,UTC,2023-01-13T18:03:33Z,Administrator
SNGPINFFSH13,Phase 4,TBA,SNGPINFFSH13.corp.ad.tullib.com,10.202.38.42,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+08:00,2022-11-04T17:44:14Z,CORP\jmcruz-a
LDN1WS9822,Phase 3,Ian,LDN1WS9822,"10.90.81.19,169.254.190.76",Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2023-01-21T10:03:57Z,CORP\rjzoilo-a
AU01WGUIAPP06P,Phase 4,TBA,AU01WGUIAPP06P.global.icap.com,10.241.32.35,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-05T03:52:47Z,GLOBAL.ICAP.COM\srvcsydgui
NY1CVDHCP02,Phase 3,Emmanuel,NY1CVDHCP02.lnholdings.com,"10.1.100.42,fe80:0:0:0:d18b:6afa:bc6c:110a",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-05:00,2022-11-05T05:40:40Z,LNHOLDINGS\jhilaire
LDNDMSBASELINE,#N/A,#N/A,LDNDMSBASELINE.eur.ad.tullib.com,10.74.48.137,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25712 64-Bit,6.1,EOL/EOS,UTC,2022-03-05T02:12:53Z,EUR\tgodliman_a
NJCPEGTSQL02,#N/A,#N/A,NJCPEGTSQL02.na.ad.tullib.com,"198.18.5.76,10.137.48.33,198.18.5.77",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T07:36:48Z,!tladmin
NJCREQTAPI01,#N/A,#N/A,NJCREQTAPI01,10.137.64.22,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25769,6.1,EOL/EOS,'+01:00,2022-12-16T08:39:30Z,!tladmin
NJC2WS1848,Phase 3,Reggie,NJC2WS1848,10.160.72.216,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.2114 64-Bit,1809,GA,'-12:00,2023-01-13T07:34:39Z,Administrator
USHSNICECORE,#N/A,#N/A,USHSNICECORE.us.icap.com,10.1.35.206,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,UTC,2022-04-02T00:13:43Z,administrator
US00WDSSAPP04P,#N/A,#N/A,US00WDSSAPP04P,10.1.58.116,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T02:17:01Z,GLOBAL\c_salvesen-a
US00WDSSAPP02P,#N/A,#N/A,US00WDSSAPP02P,10.1.43.120,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:20Z,GLOBAL\t_summers-a
US00WTCCAPP02P,Phase 4,TBA,US00WTCCAPP02P,10.1.58.92,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:15:59Z,GLOBAL.ICAP.COM\jmariano-a
US00WINFWIN01P,Phase 4,TBA,US00WINFWIN01P,10.1.58.65,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:15:57Z,US00WINFWIN01P\AMERLPESA
US00WBOSAPP01P,Phase 4,TBA,US00WBOSAPP01P,10.1.58.175,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2023-01-21T23:00:24Z,GLOBAL.ICAP.COM\bossrv
NJ1QVDC04,Phase 3,Emmanuel,nj1qvdc04.lncva.com,"10.58.110.62,fe80:0:0:0:401a:ff88:29b3:bdc8",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T17:05:07Z,LNCVA\Administrator
US00WDSSAPP07P,#N/A,#N/A,US00WDSSAPP07P,"fe80:0:0:0:858f:419f:946c:959d,10.1.24.189",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24564 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-10T12:39:36Z,GLOBAL\c_salvesen-a
VA1CBKP4N01,Phase 3,Emmanuel,VA1CBKP4N01.lnholdings.com,10.79.200.165,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-05:00,2022-10-29T14:03:56Z,LNHOLDINGS\fsadmin
AU01WGUIAPP08P,Phase 4,TBA,AU01WGUIAPP08P.global.icap.com,10.241.32.25,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+09:00,2022-11-05T03:58:09Z,GLOBAL.ICAP.COM\srvcsydgui
US00WBMKAPP01P,#N/A,#N/A,US00WBMKAPP01P,10.1.58.89,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:30Z,us\administrator
LDN2WS0264,Phase 4,TBA,LDN2WS0264.corp.ad.tullib.com,10.91.128.88,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393 64-Bit,1607,EOL,UTC,2022-11-05T09:10:16Z,CORP\ldn2ws0264_dnamgr
US00WNICSQL01P,#N/A,#N/A,US00WNICSQL01P,10.1.58.19,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,UTC,2022-12-16T02:19:20Z,us\administrator
EUW1WS0167,Phase 4,TBA,euw1ws0167.corp.ad.tullib.com,10.16.26.32,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-07:00,2022-11-05T09:29:17Z,CORP\rashworth-a
ASE1WS0002,Phase 3,Pat,ase1ws0002.corp.ad.tullib.com,10.24.2.27,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-07:00,2023-01-21T05:32:49Z,CORP\corp pms
HMOSNP02SP,#N/A,#N/A,HMOSNP02SP,10.182.64.13,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24546,6.1,EOL/EOS,'-03:00,2022-10-15T10:14:09Z,NA\zzzmmelo
US00WPRNAPP03P,#N/A,#N/A,US00WPRNAPP03P,10.1.59.19,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:22Z,Administrator
US00WDTCAPP02P,#N/A,#N/A,US00WDTCAPP02P,10.1.58.69,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:21Z,us\administrator
AU00WGUIWEB02P,Phase 4,TBA,AU00WGUIWEB02P,10.242.32.26,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+11:00,2022-11-05T05:59:11Z,GLOBAL.ICAP.COM\srvcsydgui
LDN1WS071N01,Phase 3,Jeff,LDN1WS071N01.corp.ad.tullib.com,"169.254.2.117,169.254.194.148,10.90.80.221,169.254.206.75,169.254.178.140",Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3165 64-Bit,1809,GA,UTC,2023-01-21T08:32:11Z,EMEALNESA
NJVMEQTQALQGW03,#N/A,#N/A,NJVMEQTQALQGW03,10.137.64.93,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T09:33:19Z,NA\zzzcsalvesen
UK1CVREDBOX02,Phase 4,TBA,UK1CVREDBOX02.lnholdings.com,10.73.100.162,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,UTC,2022-11-05T00:21:16Z,LNHOLDINGS.COM\emalabre
UK1PVSTAUASSQL1,Phase 4,TBA,uk1pvstauassql1,"fe80:0:0:0:b1fb:edb7:c791:a189,172.23.121.52",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,UTC,2023-01-21T07:40:49Z,otassupport
BR01WINFWEB04P,Phase 3,Reggie,br01winfweb04p,10.8.88.77,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763. 973 64-Bit,1809,GA,'-03:00,2020-11-06T16:30:51Z,Administrator
LDNPSOLSQL04,#N/A,#N/A,LDNPSOLSQL04,10.72.40.109,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5246 64-Bit,1607,EOL,UTC,2022-08-13T02:49:19Z,CORP\ryap-a
US00WENGSQL01S,#N/A,#N/A,US00WENGSQL01S.us.icap.com,"fe80:0:0:0:8d77:5bc5:f1e5:98a1,169.254.2.90,10.1.58.151,10.1.58.150,fe80:0:0:0:1d7e:95ba:37af:6e34",Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.25924 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T08:41:06Z,administrator
PAR2PINFDCG02,Phase 4,TBA,PAR2PINFDCG02.corp.ad.tullib.com,10.112.36.17,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393 64-Bit,1607,EOL,UTC,2022-11-26T10:19:55Z,CORP\apatriciaanne-a
NJ1CUHYPERV2N02,Phase 4,TBA,NJ1CUHYPERV2N02.LNHOLDINGS.com,"fe80:0:0:0:2834:4dc6:4ebc:1a29,169.254.119.63,192.168.254.186,169.254.26.41,fe80:0:0:0:a90a:1f58:6c58:773f,10.78.254.186,169.254.2.106,fe80:0:0:0:c4c7:645b:721e:dafe,10.78.254.188,10.78.254.187",Windows / Server,Microsoft Windows Server 2012 R2 Datacenter 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T05:30:38Z,LNHOLDINGS.COM\emalabre
NJCPUFICSS03,Phase 3,Radny,NJCPUFICSS03.na.cipn.com,10.144.32.27,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-10-30T08:13:49Z,NAEBSysAdmin
PH00WINFDFS02P,Phase 4,TBA,PH00WINFDFS02P,10.243.38.23,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-05T06:19:54Z,GLOBAL.ICAP.COM\gbl da 4
LDN2WS9628,Phase 4,TBA,LDN2WS9628,10.91.73.172,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393 64-Bit,1607,EOL,UTC,2022-11-05T04:40:39Z,CORP\ldn2ws9628_dnamgr
NJCPTLRAPP07,Phase 4,TBA,NJCPTLRAPP07.na.ad.tullib.com,10.138.48.22,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T23:09:53Z,NA.AD.TULLIB.COM\NJCPTLRAPP07admin
US00WRTSFIX01P,#N/A,#N/A,US00WRTSFIX01P.us.icap.com,10.1.59.16,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:23Z,US\c_salvesen-a
NJC2WS5871,Phase 4,TBA,NJC2WS5871,10.160.72.107,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2023-01-06T11:39:17Z,Administrator
LDNPMVSAPP01,Phase 4,TBA,LDNPMVSAPP01,"169.254.109.22,10.90.80.39",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,UTC,2022-12-28T08:57:27Z,CORP.AD.TULLIB.COM\srvcgbmvs
USEDSFINPROD05,#N/A,#N/A,USEDSFINPROD05.us.icap.com,"10.10.32.109,169.254.95.120",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-06-18T09:04:51Z,us\administrator
US00WIMDAPP01D,#N/A,#N/A,US00WIMDAPP01D,10.1.58.79,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25924,6.1,EOL/EOS,'-05:00,2022-12-16T08:39:39Z,us\imdstaging
AU00WGUIAPP08P,Phase 4,TBA,AU00WGUIAPP08P,10.242.32.19,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+09:00,2023-01-12T12:39:20Z,global.icap.com\srvcsydgui
NJTBST2SQL01,#N/A,#N/A,NJTBST2SQL01,10.137.32.133,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T08:40:38Z,!tladmin
LDN1WS9771,Phase 4,TBA,LDN1WS9771,"10.90.80.175,16.1.15.2",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,UTC,2022-11-05T09:31:13Z,CORP\svc_wordwatch
LDN1WS9760,Phase 4,TBA,LDN1WS9760,10.90.75.13,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+05:30,2022-11-05T02:11:25Z,Administrator
NJCPFIPAPP02,Phase 4,TBA,NJCPFIPAPP02,10.137.32.52,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2023-01-23T03:10:52Z,na\fipsadmin
NJCGEGTSQL01,#N/A,#N/A,NJCGEGTSQL01.na.ad.tullib.com,"198.18.5.79,198.18.5.78,10.137.64.29",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T08:42:08Z,NA\NA PMS
LDNPMVSAPP02,Phase 4,TBA,LDNPMVSAPP02,10.91.80.179,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T02:05:15Z,CORP.AD.TULLIB.COM\srvcgbmvs
NJC2WS6822,Phase 4,TBA,NJC2WS6822,10.160.72.201,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2023-01-06T11:39:43Z,Administrator
LDN2WS9801,Phase 4,TBA,LDN2WS9801,"16.1.15.2,10.91.80.175",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393 64-Bit,1607,EOL,UTC,2022-11-05T04:40:30Z,CORP\SVC_WordWatch
US01WWCLAPP01P,#N/A,#N/A,US01WWCLAPP01P,10.10.48.21,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-03-12T17:10:09Z,US\ji_mariano-a
USHSTCDBS1,#N/A,#N/A,USHSTCDBS1,"fe80:0:0:0:11c1:aaf9:1461:9031,10.10.48.26",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-07-16T17:09:18Z,US\US
NJ1PUUAS04,Phase 4,TBA,nj1puuas04,"169.254.237.79,fe80:0:0:0:c1b2:c5ae:1f86:ed4f,172.18.121.185,fe80:0:0:0:7557:5713:187f:8ca9",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,UTC,2023-01-21T07:08:37Z,otas
LDN3WS0001,#N/A,#N/A,LDN3WS0001.lnholdings.com,10.73.254.158,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2022-10-29T13:59:40Z,LNHOLDINGS\emalabre
US00WMSGAPP03P,#N/A,#N/A,US00WMSGAPP03P,10.1.59.94,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T01:41:15Z,Administrator
US01WIISAPP01P,#N/A,#N/A,US01WIISAPP01P,10.10.48.119,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25740 64-Bit,6.1,EOL/EOS,'-05:00,2022-01-15T07:44:18Z,us\imdadmin
NJC2WS7911,#N/A,#N/A,NJC2WS7911,10.160.72.217,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.2114 64-Bit,1809,GA,'-12:00,2023-01-13T07:34:35Z,Administrator
US01WIISAPP06P,#N/A,#N/A,US01WIISAPP06P,10.10.48.112,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-03-12T17:10:07Z,us\imdadmin
US00WTASKAPP01P,Phase 4,TBA,US00WTASKAPP01P,10.1.58.98,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:16:00Z,GLOBAL.ICAP.COM\GLOBAL PMS
SNG1WS0019,Phase 3,Mike,SNG1WS0019,10.202.32.184,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2022-12-04T22:07:11Z,APACLNESA
HKGPINFFSH01,Phase 4,TBA,HKGPINFFSH01,10.236.38.12,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T05:23:40Z,GLOBAL.ICAP.COM\mbindoy-a
